COM	NOM_COM	GENTILE
22212	Plouëc-du-Trieux	Plouëcois
22213	Plouër-sur-Rance	Plouërais
22214	Plouézec	Plouézecains
22215	Ploufragan	Ploufraganais
22216	Plougonver	Plougonverois
22217	Plougras	Plougrasiens
22218	Plougrescant	Plougrescantais
22220	Plouguernével	Plouguistes
22221	Plouguiel	Plouguiellois
22222	Plouha	Plouhatins
22223	Plouisy	Plouisyens
22224	Ploulec'h	Ploulec'hois
22225	Ploumagoar	Ploumagoariens
22226	Ploumilliau	Milliautais
22227	Plounérin	Plounérinais
22228	Plounévez-Moëdec	Plounévéziens
22229	Plounévez-Quintin	Plounéveziens
22231	Plourac'h	Plouracois
22232	Plourhan	Plourhannais
22233	Plourivo	Plourivotains
22234	Plouvara	Plouvaratins
22235	Plouzélambre	Plouzélambrais
22236	Pludual	Pludualais
22238	Plufur	Plufuriens
22239	Plumaudan	Plumaudannais
22240	Plumaugat	Plumaugatais
22241	Plumieux	Plumetais
22242	Plurien	Pluriennais
22243	Plusquellec	Plusquellecois
22244	Plussulien	Plussulianais
22245	Pluzunet	Pluzunétois
22248	Pommerit-le-Vicomte	Pommeritains
22249	Pont-Melvez	Pont-Melvéziens
22251	Pordic	Pordicais
22255	La Prénessaye	Prénessayais
22256	Quemper-Guézennec	Quemperrois
22257	Quemperven	Quempervenois
22258	Quessoy	Quessoyais
22259	Quévert	Quévertois
22260	Le Quillio	Quilliotais
22261	Quintenic	Quintenicais
22262	Quintin	Quintinais
22263	Le Quiou	Quiousiens
22265	Rospez	Rospeziens
22266	Rostrenen	Rostrenois
22269	Runan	Runanais
22271	Saint-Adrien	Saint-Adriennais
22272	Saint-Agathon	Saint-Agathonnais
22273	Saint-Alban	Albanais
22274	Saint-André-des-Eaux	Saint-Andréens
22276	Saint-Bihy	Bihicois
22277	Saint-Brandan	Brandanais
22278	Saint-Brieuc	Briochins
22279	Saint-Caradec	Caradocéens
22280	Saint-Carné	Carnéens
22281	Saint-Carreuc	Carreucois
22282	Saint-Cast-le-Guildo	Castins
22283	Saint-Clet	Saint-Clétois
22284	Saint-Connan	Saint-Connanais
22285	Saint-Connec	Saint-Connecois
22286	Saint-Denoual	Guinguenoualais
22287	Saint-Donan	Donanais
22289	Saint-Fiacre	Saint-Fiacrois
22291	Saint-Gildas	Gildasiens
22293	Saint-Gilles-les-Bois	Saint-Gillois
22294	Saint-Gilles-Pligeaux	Saint-Gillois
22295	Saint-Gilles-Vieux-Marché	Saint-Gillois
22296	Saint-Glen	Saint-Glénois
22299	Saint-Hélen	Hélennais
22300	Saint-Hervé	Hervéens
22302	Saint-Jacut-de-la-Mer	Jaguens
22304	Saint-Jean-Kerdaniel	Kerdanielais
22305	Saint-Jouan-de-l'Isle	Saint-Jouannais
22306	Saint-Judoce	Judocéens
22307	Saint-Julien	Julianais
22308	Saint-Juvat	Juvatiens
22309	Saint-Launeuc	Launeucois
22310	Saint-Laurent	SaintLaurentais
22311	Saint-Lormel	Lormelois
22312	Saint-Maden	Madennais
22313	Saint-Martin-des-Prés	Martinais
22314	Saint-Maudan	Meldanais
22315	Saint-Maudez	Maudéziens
22316	Saint-Mayeux	Mayochins
22318	Saint-Michel-de-Plélan	Michelais
22319	Saint-Michel-en-Grève	Michelois
22320	Saint-Nicodème	Nicodémois
22321	Saint-Nicolas-du-Pélem	Pélémois
22323	Saint-Pôtan	Pôtanais
22324	Saint-Quay-Perros	Kénanais
22325	Saint-Quay-Portrieux	Quinocéens
22326	Saint-Rieul	Rieulais
22327	Saint-Samson-sur-Rance	Samsonnais
22328	Saint-Servais	Servaisiens
22330	Saint-Thélo	Thélossiens
22331	Sainte-Tréphine	Tréphinois
22332	Saint-Trimoël	Trimoëliens
22333	Saint-Vran	Brennoviens
22335	Senven-Léhart	Senvenais
22337	Sévignac	Sévignacais
22338	Squiffiec	Squiffiécois
22339	Taden	Tadennais
22340	Tonquédec	Tonquédois
22341	Tramain	Traminois
22342	Trébédan	Trébédannais
22344	Trébrivan	Trébrivanais
22347	Trédarzec	Trédarzécois
22348	Trédias	Trédiasais
22350	Tréduder	Tréduderois
22351	Treffrin	Treffrinois
22352	Tréfumel	Tréfumellois
22353	Trégastel	Trégastellois
22354	Tréglamus	Tréglamusois
22356	Trégomeur	Trégomeurois
22358	Trégonneau	Trégonnois
22359	Trégrom	Trégromois
22360	Trégueux	Trégueusiens
22362	Tréguier	Trégorrois
22363	Trélévern	Trélévernais
22364	Trélivan	Trélivannais
22365	Trémargat	Trémargatois
22366	Trémel	Trémelois
22370	Tréméven	Trémévenais
22371	Trémorel	Trémorelais
22372	Trémuson	Trémusonnais
22373	Tréogan	Tréoganais
22375	Tressignaux	Tressignaulais
22376	Trévé	Trévéens
22377	Tréveneuc	Tréveneucois
22378	Trévérec	Trévérecois
22379	Trévou-Tréguignec	Trévousiens
22380	Trévron	Trévronnais
22381	Trézény	Trézéniens
22383	Troguéry	Troguérois
22384	Uzel	Uzelais
22386	Le Vieux-Bourg	Vieux-Bourgeois
22387	Le Vieux-Marché	Vieux-Marchois
22388	Vildé-Guingalan	Vildéens
22389	Yffiniac	Yffiniacais
22390	Yvias	Yviasais
22391	Yvignac-la-Tour	Yvignacais
23001	Ahun	Ahunois
23002	Ajain	Ajainois
23004	Anzême	Anzêmois
23006	Arrènes	Arréniens
23007	Ars	Arsois
23008	Aubusson	Aubussonnais
23009	Auge	Augeois
23010	Augères	Augerois
23011	Aulon	Aulonnais
23012	Auriat	Auriats
23013	Auzances	Auzançais
23014	Azat-Châtenet	Azarais
23015	Azerables	Drabléziens
23016	Banize	Banizois
23018	Bazelat	Bazelatois
23019	Beissat	Beissatois
23020	Bellegarde-en-Marche	Bellegardiers
23021	Bénévent-l'Abbaye	Bénéventins
23022	Bétête	Bétêtois
23023	Blaudeix	Blaudeixois
23024	Blessac	Blessacois
23025	Bonnat	Bonnachons
23027	Bosmoreau-les-Mines	Bosmorois
23030	Bourganeuf	Bourgouniauds
23031	Boussac	Boussacois
23032	Boussac-Bourg	Boussaquins
23035	Budelière	Budeliérois
23038	Bussière-Saint-Georges	Bussiérois
23039	La Celle-Dunoise	Cellois
23045	Chambon-sur-Voueize	Chambonnais
23046	Chambonchard	Chambonchérois
23048	Champagnat	Champagnatois
23050	La Chapelle-Baloue	Chapellois
23052	La Chapelle-Taillefert	Chapelauds
23054	Charron	Charronnais
23056	Châtelus-le-Marcheix	Castelmarchois
23057	Châtelus-Malvaleix	Castelluciens
23058	Le Chauchet	Chauchetois
23059	La Chaussade	Chaussadois
23060	Chavanat	Chavanatais
23061	Chénérailles	Chénéraillais
23062	Chéniers	Chénierois
23063	Clairavaux	Clairavalois
23064	Clugnat	Clugnatois
23065	Colondannes	Colondannois
23067	La Courtine	Courtinois
23068	Cressat	Cressatois
23069	Crocq	Croquants
23070	Crozant	Crozantais
23071	Croze	Crozois
23072	Domeyrot	Domeyratois
23074	Le Donzeil	Donzeillois
23075	Dun-le-Palestel	Dunois
23077	Faux-la-Montagne	Fallois
23079	Felletin	Felletinois
23080	Féniers	Féniers
23084	La Forêt-du-Temple	Forestiers
23086	Fransèches	Franséchois
23087	Fresselines	Fresselinois
23088	Gartempe	Gartempois
23089	Genouillac	Genouillacois
23093	Gouzon	Gouzonnais
23095	Le Grand-Bourg	Grand-Bourgeois
23096	Guéret	Guérétois
23097	Issoudun-Létrieix	Issoldunois
23098	Jalesches	Jaleschois
23100	Jarnages	Jarnageaux
23101	Jouillat	Jouillatois
23102	Ladapeyre	Ladapeyrois
23103	Lafat	Lafatois
23107	Lépinas	Espinassous
23108	Leyrat	Leyratois
23111	Lizières	Liziérois
23112	Lourdoueix-Saint-Pierre	Lourdoueisiens
23113	Lupersat	Lupersatois
23114	Lussat	Lussatois
23116	Mainsat	Mainsatois
23118	Maisonnisses	Maisonnissaux
23119	Malleret	Malleretois
23120	Malleret-Boussac	Mallerétois
23123	Les Mars	Marsiens
23124	Marsac	Marsacois
23125	Le Mas-d'Artige	Mas-d'Artigeois
23127	Mautes	Mautois
23128	Mazeirat	Mazeiratois
23131	Mérinchal	Mérinchalois
23132	Montaigut-le-Blanc	Montagutins
23134	Le Monteil-au-Vicomte	Monteillois
23136	Mortroux	Morterolais
23138	Moutier-d'Ahun	Moutiérots
23140	Moutier-Rozeille	Moutier-Rozeillais
23141	Naillat	Naillatois
23142	Néoux	Néoviens
23143	Noth	Nothois
23144	La Nouaille	Nouaillauds
23145	Nouhant	Nouhantais
23146	Nouzerines	Nouzerinois
23147	Nouzerolles	Nouzerollois
23148	Nouziers	Nouziérois
23150	Peyrabout	Peyrabounauds
23151	Peyrat-la-Nonière	Peyratois
23152	Pierrefitte	Pierrefittois
23154	Pionnat	Pionnatois
23155	Pontarion	Pontarionnais
23158	Poussanges	Poussangeois
23160	Reterre	Reterrois
23164	Rougnat	Rougnatois
23168	Sardent	Sardentais
23169	La Saunière	Saunièreux
23171	Sermur	Sermurois
23174	Soumans	Soumanais
23176	La Souterraine	Sostraniens
23177	Saint-Agnant-de-Versillat	Versillacois
23178	Saint-Agnant-près-Crocq	Saint-Agnantais
23180	Saint-Amand	Saint-Amandais
23185	Saint-Chabrais	Caprésiens
23193	Sainte-Feyre	Saint-Feyrois
23194	Sainte-Feyre-la-Montagne	Saint-Symphoriens
23195	Saint-Fiel	Fidéliens
23200	Saint-Goussaud	Gonsaldiens
23206	Saint-Laurent	Saint-Laurentais
23207	Saint-Léger-Bridereix	Briderois
23219	Saint-Maurice-la-Souterraine	Saint-Mauriciens
23220	Saint-Médard-la-Rochette	Rochettois
23221	Saint-Merd-la-Breuille	Méardiens
23222	Saint-Michel-de-Veisse	Saintmichelots
23235	Saint-Priest-la-Feuille	Baracats
23238	Saint-Quentin-la-Chabanne	Saint-Quentinais
23240	Saint-Silvain-Bas-le-Roc	Baslerocois
23244	Saint-Sulpice-le-Dunois	Sulpiciens
23246	Saint-Sulpice-les-Champs	Saint-Sulpiçois
23247	Saint-Vaury	Saint-Valériens
23250	Saint-Yrieix-les-Bois	Arédiens
23251	Tardes	Tardais
23252	Tercillat	Tercillatois
23253	Thauron	Thauronnais
23254	Toulx-Sainte-Croix	Toullois
23255	Trois-Fonds	Trifontins
23258	Vareilles	Vareillois
23260	Vidaillat	Vidaillats
23261	Viersat	Viersatois
23265	La Villeneuve	Villeneuvois
23266	La Villetelle	Villetellois
24001	Abjat-sur-Bandiat	Abjacois
24002	Agonac	Agonacois
24004	Ajat	Ajacois
24006	Allas-les-Mines	Allacois
24007	Allemans	Allemansois
24008	Angoisse	Angoissais
24011	Antonne-et-Trigonant	Antonnais
24012	Archignac	Archignacois
24014	Aubas	Aubasins
24015	Audrix	Audrixois
24016	Augignac	Auginacois
24018	Auriac-du-Périgord	Auriacois
24019	Azerat	Azeracois
24021	Badefols-d'Ans	Badefolais
24022	Badefols-sur-Dordogne	Badefolois
24023	Baneuil	Baneuillais
24025	Bars	Barsois
24027	Bayac	Bayacois
24029	Beaupouyet	Bellipodois
24030	Beauregard-de-Terrasson	Beauregardiens
24031	Beauregard-et-Bassac	Beauregards
24032	Beauronne	Beauronnais
24036	Berbiguières	Berbiguiérois
24037	Bergerac	Bergeracois
24038	Bertric-Burée	Bertricois
24046	Boisseuilh	Boisseuilhais
24050	Borrèze	Borrèziens
24052	Bouillac	Bouillacois
24054	Bouniagues	Bouniaguais
24055	Bourdeilles	Bourdeillais
24059	Bourgnac	Bourgnacois
24060	Bourniquel	Bourniquelois
24061	Bourrou	Bourrounais
24063	Bouzic	Bouzicois
24066	Brouchaud	Brouchaudois
24067	Le Bugue	Buguois
24068	Le Buisson-de-Cadouin	Caduniens
24070	Busserolles	Busserollais
24073	Calès	Calésiens
24074	Calviac-en-Périgord	Calviacois
24076	Campagne	Campagnards
24077	Campsegret	Campsegretois
24082	Carsac-Aillac	Carsacois
24083	Carsac-de-Gurson	Carsacois
24084	Carves	Carvésois
24086	Castelnaud-la-Chapelle	Castelnaudéziens
24088	Cause-de-Clérans	Cléranais
24090	Celles	Cellois
24094	Chalagnac	Chalagnacois
24095	Chalais	Chalaisiens
24097	Champagne-et-Fontaine	Champenois-et-Fontenois
24098	Champcevinel	Champcevinellois
24102	Chancelade	Chanceladais
24104	Chantérac	Chanteracois
24106	La Chapelle-Aubareil	Chapellois
24109	La Chapelle-Grésignac	Chapellois
24113	La Chapelle-Saint-Jean	Chapelois
24116	Châtres	Châtriers
24119	Cherval	Chervalais
24122	Cladech	Cladéchois
24124	Clermont-d'Excideuil	Clermontois
24129	Condat-sur-Trincou	Condatois
24130	Condat-sur-Vézère	Condatois
24133	La Coquille	Coquillards
24134	Corgnac-sur-l'Isle	Corgnacois
24138	Coulounieix-Chamiers	Colomnierois
24140	Cours-de-Pile	Cours-de-Pilois
24143	Couze-et-Saint-Front	Couzots
24145	Creysse	Creyssois
24146	Creyssensac-et-Pissot	Creyssensacois
24148	Cunèges	Cunégeois
24150	Daglan	Daglanais
24151	Doissat	Doissacois
24152	Domme	Dommois
24153	La Dornac	Ladornacois
24154	Douchapt	Douchaptois
24155	Douville	Douvillois
24156	La Douze	Ladouzois
24157	Douzillac	Douzillacois
24158	Dussac	Dussacois
24164	Excideuil	Excideuillais
24167	Eymet	Eymétois
24168	Plaisance	Plaisanciers
24171	Eyzerac	Eyzeracois
24175	Les Farges	Fargiens
24177	FAUX	Fallois
24180	Firbeix	Firbexois
24182	Le Fleix	Fleixois
24183	Fleurac	Fleuracois
24186	Fonroque	Fonroquois
24188	Fossemagne	Fossemagnacois
24189	Fougueyrolles	Fougueyrollais
24191	Fraisse	Fraissois
24193	Gageac-et-Rouillac	Gageacois
24194	Gardonne	Gardonnais
24196	Génis	Génissois
24197	Ginestet	Ginestois
24200	Grand-Brassac	Grand-Brassacois
24202	Granges-d'Ans	Grangeois
24205	Grignols	Grignolais
24206	Grives	Grivois
24208	Grun-Bordas	Grun-Bordasiens
24212	Issigeac	Issigeacois
24215	Jayac	Jayacois
24217	Journiac	Journiacois
24218	Jumilhac-le-Grand	Jumilhacois
24220	Lacropte	Lacroptois
24222	La Force	Forcelais
24224	Lamonzie-Montastruc	Lamonziens
24225	Lamonzie-Saint-Martin	Lamonziens
24228	Lanquais	Lanquaisiens
24229	Le Lardin-Saint-Lazare	Vézeriens
24230	Larzac	Larzacois
24232	Lavaur	Vauréens
24234	Les Lèches	Léchois
24236	Léguillac-de-l'Auche	Leguillacois
24240	Limeuil	Limeuillois
24241	Limeyrat	Limeyratois
24242	Liorac-sur-Louyre	Lioracois
24243	Lisle	Lislois
24244	Lolme	Lolmois
24247	Lusignac	Lusignacois
24251	Manzac-sur-Vern	Manzacois
24252	Marcillac-Saint-Quentin	Marcillaquois
24254	Marnac	Marnacois
24255	Marquay	Marquayais
24256	Marsac-sur-l'Isle	Marsacois
24257	Marsalès	Marsalesois
24260	Mauzac-et-Grand-Castang	Mauzacois
24261	Mauzens-et-Miremont	Mauzencois
24262	Mayac	Mayacois
24263	Mazeyrolles	Mazeyrollais
24264	Ménesplet	Ménesplesiens
24266	Mensignac	Mensignacois
24267	Mescoules	Mescoulois
24268	Meyrals	Meyralais
24269	Mialet	Mialletais
24271	Milhac-de-Nontron	Milhacois
24272	Minzac	Minzacois
24273	Molières	Molèrois
24274	Monbazillac	Monbazillacois
24280	Monpazier	Monpaziérois
24281	Monsac	Monsacois
24285	Montagnac-la-Crempse	Montagnacois
24288	Montazeau	Montazelais
24289	Montcaret	Montcaretois
24290	Montferrand-du-Périgord	Montferrandais
24291	Montignac-Lascaux	Montignacois
24293	Monplaisant	Monplaisanais
24296	Mouleydier	Montleydériens
24299	Mussidan	Mussidanais
24300	Nabirat	Nabiracois
24301	Nadaillac	Nadaillacois
24302	Nailhac	Nailhacois
24305	Nanthiat	Nanthiaçois
24307	Naussannes	Naussannais
24308	Négrondes	Négrondais
24309	Neuvic	Neuvicois
24317	Paulin	Paulinois
24318	Paunat	Paunatois
24319	Paussac-et-Saint-Vivien	Paussacois-et-Vivianais
24320	Payzac	Payzacois
24321	Pazayac	Pazayacois
24322	Périgueux	Pétrocoriens
24323	Petit-Bersac	Bersacois
24325	Pechs-de-l'Espérance	Peyrillacois
24326	Peyzac-le-Moustier	Peyzacois
24328	Piégut-Pluviers	Piégutains
24329	Le Pizou	Pizounais
24330	Plazac	Plazacois
24331	Pomport	Pomportois
24334	Pontours	Pontourois
24335	Port-Sainte-Foy-et-Ponchapt	Port-Foyens
24336	Prats-de-Carlux	Pradins
24337	Prats-du-Périgord	Pradois
24338	Pressignac-Vicq	Pressignaco-Vicois
24340	Prigonrieux	Prigontins
24341	Proissans	Proissanais
24345	Queyssac	Queyssacois
24348	Razac-d'Eymet	Razacois
24349	Razac-de-Saussignac	Razacois
24350	Razac-sur-l'Isle	Razacois
24351	Ribagnac	Ribagnacois
24352	Ribérac	Ribéracois
24354	La Roche-Chalais	Rochechalaisiens
24355	La Roque-Gageac	Laroquois
24356	Rouffignac-Saint-Cernin-de-Reilhac	Rouffignacois
24357	Rouffignac-de-Sigoulès	Rouffignacois
24360	Sagelat	Sagelacois
24361	Saint-Agne	Agnolais
24366	Saint-André-d'Allas	Andrésiens
24370	Saint-Antoine-de-Breuilh	Saint-Antoinais
24372	Saint-Astier	Astériens
24374	Saint-Aubin-de-Lanquais	Saint-Aubinois
24379	Saint-Avit-Sénieur	Saint-Avitois
24382	Saint-Capraise-de-Lalinde	Capraisiens
24386	Saint-Cernin-de-l'Herm	Cerninois
24388	Saint-Chamassy	Eumacois
24390	Saint-Crépin-d'Auberoche	Saint-Crépinois
24396	Saint-Cyprien	Cypriotes
24397	Saint-Cyr-les-Champagnes	Saint-Cyriens
24398	Saint-Estèphe	Saint-Estéphois
24401	Sainte-Eulalie-d'Ans	Eulalais
24406	Sainte-Foy-de-Belvès	Sainte-Foyens
24408	Saint-Front-d'Alemps	Saint-Frontais-d'Alemps
24409	Saint-Front-de-Pradoux	Saintfronnais
24410	Saint-Front-la-Rivière	Saint-Frontais
24411	Saint-Front-sur-Nizonne	Saint-Frontois
24412	Saint-Geniès	Saint-Genois
24418	Saint-Germain-du-Salembre	Salembrais
24422	Saint-Hilaire-d'Estissac	Saint-Hilairois
24425	Saint-Jean-de-Côle	Jean-Côlois
24428	Saint-Jory-de-Chalais	Saint-Georgiens
24429	Saint-Jory-las-Bloux	Lasblouxjoriens
24432	Saint-Julien-de-Lampon	Lamponais
24437	Saint-Laurent-des-Vignes	Saint-Laurentais
24443	Saint-Léon-sur-Vézère	Saint-Léonnais
24444	Saint-Louis-en-l'Isle	Ludoviciens
24445	Saint-Marcel-du-Périgord	Saint-Marcelois
24448	Saint-Martial-d'Albarède	Albarédiens
24449	Saint-Martial-d'Artenset	Saint-Martialais
24450	Saint-Martial-de-Nabirat	Saint-Martialais
24451	Saint-Martial-de-Valette	Saint-Martialais
24453	Saint-Martin-de-Fressengeas	Saint-Martinais
24458	Saint-Martin-le-Pin	Saint-Martins
24461	Saint-Méard-de-Gurçon	Saint-Méarois
24462	Saint-Médard-de-Mussidan	MussidanaisdeSaint-Médard
24464	Saint-Mesmin	Saint-Mesminois
24466	Saint-Michel-de-Montaigne	Montaignois
24468	Saint-Michel-de-Villadeix	Saint-Michellois
24470	Sainte-Mondane	Mondanais
24471	Sainte-Nathalène	Nadalénois
24472	Saint-Nexans	Saint-Nexantais
24473	Sainte-Orse	Saint-Orsais
24479	Saint-Pardoux-la-Rivière	Spardociens
24480	Saint-Paul-de-Serre	Saint-Paulois
24481	Saint-Paul-la-Roche	Saint-Paulois
24484	Saint-Pierre-de-Chignac	Chignacois
24485	Saint-Pierre-de-Côle	Pétrus-Coliens
24487	Saint-Pierre-d'Eyraud	Pierrotins
24488	Saint-Pompont	Saint-Pomponnais
24493	Saint-Raphaël	Saint-Raphaëlois
24494	Saint-Rémy	Saint-Rémois
24496	Saint-Romain-et-Saint-Clément	Romaniclémentiens
24498	Saint-Saud-Lacoussière	Saint-Saudois
24499	Saint-Sauveur	Salvadoriens
24500	Saint-Sauveur-Lalande	Saint-Sauveuriens
24501	Saint-Seurin-de-Prats	Saint-Seurinois
24507	Sainte-Trie	Saint-Trojannais
24508	Saint-Victor	Saint-Victoriens
24509	Saint-Vincent-de-Connezac	Connezacois
24510	Saint-Vincent-de-Cosse	Vinecossois
24512	Saint-Vincent-le-Paluel	Saint-Vincenais
24515	Salagnac	Salagnacois
24520	Sarlat-la-Canéda	Sarladais
24523	Saussignac	Saussignacois
24526	Savignac-Lédrier	Savignacois
24531	Sergeac	Sergeacois
24537	Siorac-de-Ribérac	Sioracois
24543	Sourzac	Sourzacois
24544	Tamniès	Tamniacois
24545	Teillots	Teillotois
24546	Temple-Laguyon	Templiers
24548	Teyjat	Teyjatois
24549	Thénac	Thénacais
24551	Thiviers	Thibériens
24552	Thonac	Thonacois
24555	Tourtoirac	Tourtoiracais
24557	Trélissac	Trélissacois
24558	Trémolat	Trémolacois
24559	Tursac	Tursacois
24560	Urval	Urvalais
24562	Vallereuil	Vallerois
24564	Vanxains	Vanxinois
24567	Vaunac	Vaunacois
24568	Vélines	Vélinois
24569	Vendoire	Vendoiriens
24571	Vergt	Vernois
24573	Verteillac	Verteillacois
24574	Veyrignac	Veyrignacois
24575	Veyrines-de-Domme	Veyrinois
24576	Veyrines-de-Vergt	Veyrinois
24580	Villac	Villacois
24582	Villars	Villarsais
24584	Villefranche-de-Lonchat	Villefranchois
24585	Villefranche-du-Périgord	Villefranchois
24586	Villetoureix	Villetoureicois
25001	Abbans-Dessous	Abbanais
25002	Abbans-Dessus	Abbanais
25003	Abbenans	Abbenanais
25006	Adam-lès-Passavant	Adams
25008	Aibre	Tyintières
25011	Allenjoie	Allenjoyeux
25013	Allondans	Amondanais
25014	Amagney	Magnoulots
25015	Amancey	Amancéens
25017	Amondans	Amondanais
25018	Anteuil	Anteuillois
25019	Appenans	Appenans
25020	Arbouans	Ours
25025	Arc-sous-Cicon	Arquillons
25029	Aubonne	Albonnais
25030	Audeux	Audelais
25033	Autechaux-Roide	Autechaliens
25036	Avanne-Aveney	Avannais
25040	Badevel	Badevellois
25041	Bannans	Bandrayards
25043	Bart	Bartois
25045	Battenans-les-Mines	Battenans
25048	Bavans	Bavanais
25055	Berthelange	Berthelangeais
25057	Bethoncourt	Béthoncourtois
25058	Beure	Beurots
25059	Beutal	Gravalons
25060	Bians-les-Usiers	Bannais
25063	Blamont	Blamontais
25070	Bolandoz	Bolandoziens
25075	Bonnevaux	Bonnevaliens
25077	La Bosse	Bossets
25079	Boujailles	Boujaillons
25086	Braillans	Braillannais
25087	Branne	Brannois
25090	Brères	Brérots
25097	Brognard	Brognardais
25101	Burgille	Burgillois
25105	Byans-sur-Doubs	Byannais
25109	Cessey	Cessois
25114	Chamesol	Chamesolois
25115	Champagney	Champagnoulais
25116	Champlive	Champlivais
25120	Chantrans	Chantranais
25125	Charmoille	Charmoillots
25129	Chassagne-Saint-Denis	Chassagniers
25136	Chaucenne	Chaucennois
25142	Chaux-Neuve	Chauniers
25145	Chazot	Chazots
25149	Chenecey-Buillon	Gremeci
25153	Chevroz	Chevrotins
25155	Cléron	Cléronais
25173	Cour-Saint-Maurice	Maurisois
25177	Crosey-le-Grand	Croseys
25178	Crosey-le-Petit	Croseliers
25179	Le Crouzet	Crouzatiers
25183	Cusance	Vauliers
25185	Cussey-sur-Lison	Cussetois
25187	Dambelin	Dambelinois
25188	Dambenois	Dambenoisiens
25189	Dammartin-les-Templiers	Templinois
25190	Dampierre-les-Bois	Dampierrois
25191	Dampierre-sur-le-Doubs	Dampierrois
25193	Damprichard	Damprichards
25196	Dasle	Daslois
25197	Deluz	Deluziens
25198	Désandans	Désandanais
25201	Dommartin	Dommartinois
25202	Dompierre-les-Tilleuls	Piroulards
25203	Domprel	Domprellois
25204	Doubs	Doubsiens
25207	Dung	Cobis
25208	Durnes	Durnois
25230	Exincourt	Exincourtois
25231	Eysson	Eyssonais
25232	Faimbe	Faimbiers
25233	Fallerans	Fallerans
25235	Ferrières-les-Bois	Ferrièrois
25236	Fertans	Fertanais
25237	Fesches-le-Châtel	Feschois
25238	Fessevillers	Fessevillageois
25240	Les Fins	Finois
25245	Fontain	Fontainois
25247	Fontenelle-Montby	Fonteneliens
25249	Fontenotte	Fontenottiers
25251	Fourbanne	Fourbanniers
25254	Les Fourgs	Bourris
25255	Fournet-Blancheroche	Fournets
25257	Franey	Franeysiens
25258	Franois	Franoisiens
25259	Frasne	Frasnois
25262	Fuans	Fuanais
25263	Gellin	Alouniers
25264	Gémonval	Gémonvalois
25265	Geneuille	Geneuillois
25267	Gennes	Genniers
25268	Germéfontaine	Germéfontains
25269	Germondans	Germondanais
25271	Gilley	Gillois
25274	Glay	Liais
25278	Gonsans	Gonsanais
25284	Grand-Charmont	Charmontais
25293	Granges-Narboz	Grangeards
25295	Les Grangettes	Tiercelets
25296	Les Gras	Rosillards
25298	Grosbois	Grosboisiens
25299	Guillon-les-Bains	Guillonnais
25305	L'Hôpital-du-Grosbois	Grosboisiens
25306	L'Hôpital-Saint-Lieffroy	Lieffrois
25308	Les Hôpitaux-Vieux	Trouille-Bourreaux
25313	Hyèvre-Paroisse	Hyèvrois
25315	L'Isle-sur-le-Doubs	L'Islois
25318	Jougne	Jougnards
25320	Labergement-Sainte-Marie	Abergeurs
25322	Laire	Niauds
25323	Laissey	Laisséens
25326	Lantenne-Vertière	Lantennois
25328	Larnod	Larnodiens
25331	Lavans-Vuillafans	Lavanais
25332	Lavernay	Lavernois
25333	Laviron	Lavironais
25334	Levier	Levitiens
25336	Liesle	Lieslois
25339	Lods	Lodois
25340	Lombard	Lombardiens
25341	Lomont-sur-Crête	Lomoniers
25343	Longemaison	Longemaisonais
25348	Longevilles-Mont-d'Or	B'sachards
