"","topic","term","beta"
"12495",3,"tenir",1.38278160347355e-05
"12496",4,"tenir",1.53638151425762e-05
"12497",5,"tenir",1.48218414655837e-05
"12498",6,"tenir",0.0019543161279592
"12499",7,"tenir",1.51267622678042e-05
"12500",8,"tenir",1.34956409079867e-05
"12501",9,"tenir",0.000168021017901876
"12502",1,"tirer",1.61061718850664e-05
"12503",2,"tirer",1.25050020008003e-05
"12504",3,"tirer",1.38278160347355e-05
"12505",4,"tirer",1.53638151425762e-05
"12506",5,"tirer",1.48218414655837e-05
"12507",6,"tirer",1.38603980706326e-05
"12508",7,"tirer",1.51267622678042e-05
"12509",8,"tirer",0.000553321277227456
"12510",9,"tirer",1.52746379910796e-05
"12511",1,"verger",1.61061718850664e-05
"12512",2,"verger",1.25050020008003e-05
"12513",3,"verger",1.38278160347355e-05
"12514",4,"verger",1.53638151425762e-05
"12515",5,"verger",0.000311258670777258
"12516",6,"verger",1.38603980706326e-05
"12517",7,"verger",1.51267622678042e-05
"12518",8,"verger",1.34956409079867e-05
"12519",9,"verger",0.000320767397812672
"12520",1,"vivable",1.61061718850664e-05
"12521",2,"vivable",1.25050020008003e-05
"12522",3,"vivable",1.38278160347355e-05
"12523",4,"vivable",1.53638151425762e-05
"12524",5,"vivable",1.48218414655837e-05
"12525",6,"vivable",1.38603980706326e-05
"12526",7,"vivable",1.51267622678042e-05
"12527",8,"vivable",0.000418364868147588
"12528",9,"vivable",1.52746379910796e-05
"12529",1,"vivant",0.00017716789073573
"12530",2,"vivant",1.25050020008003e-05
"12531",3,"vivant",1.38278160347355e-05
"12532",4,"vivant",1.53638151425762e-05
"12533",5,"vivant",1.48218414655837e-05
"12534",6,"vivant",0.00112269224372124
"12535",7,"vivant",1.51267622678042e-05
"12536",8,"vivant",1.34956409079867e-05
"12537",9,"vivant",0.000168021017901876
"12538",1,"voire",1.61061718850664e-05
"12539",2,"voire",1.25050020008003e-05
"12540",3,"voire",1.38278160347355e-05
"12541",4,"voire",1.53638151425762e-05
"12542",5,"voire",0.000459477085433094
"12543",6,"voire",1.38603980706326e-05
"12544",7,"voire",1.51267622678042e-05
"12545",8,"voire",0.00217279818618586
"12546",9,"voire",1.52746379910796e-05
"12547",1,"équilibre",1.61061718850664e-05
"12548",2,"équilibre",1.25050020008003e-05
"12549",3,"équilibre",1.38278160347355e-05
"12550",4,"équilibre",1.53638151425762e-05
"12551",5,"équilibre",1.48218414655837e-05
"12552",6,"équilibre",0.00167710816654654
"12553",7,"équilibre",0.00046892963030193
"12554",8,"équilibre",1.34956409079867e-05
"12555",9,"équilibre",0.00077900653754506
"12556",1,"appropriation",1.61061718850664e-05
"12557",2,"appropriation",1.25050020008003e-05
"12558",3,"appropriation",1.38278160347355e-05
"12559",4,"appropriation",1.53638151425762e-05
"12560",5,"appropriation",1.48218414655837e-05
"12561",6,"appropriation",1.38603980706326e-05
"12562",7,"appropriation",1.51267622678042e-05
"12563",8,"appropriation",0.000148452049987854
"12564",9,"appropriation",0.000168021017901876
"12565",1,"blé",1.61061718850664e-05
"12566",2,"blé",0.000637755102040816
"12567",3,"blé",1.38278160347355e-05
"12568",4,"blé",1.53638151425762e-05
"12569",5,"blé",0.000755913914744768
"12570",6,"blé",1.38603980706326e-05
"12571",7,"blé",1.51267622678042e-05
"12572",8,"blé",0.00109314691354692
"12573",9,"blé",1.52746379910796e-05
"12574",1,"enfant",0.00291521711119701
"12575",2,"enfant",1.25050020008003e-05
"12576",3,"enfant",1.38278160347355e-05
"12577",4,"enfant",1.53638151425762e-05
"12578",5,"enfant",0.000607695500088931
"12579",6,"enfant",1.38603980706326e-05
"12580",7,"enfant",1.51267622678042e-05
"12581",8,"enfant",1.34956409079867e-05
"12582",9,"enfant",1.52746379910796e-05
"12583",1,"infantile",0.000338229609586394
"12584",2,"infantile",1.25050020008003e-05
"12585",3,"infantile",1.38278160347355e-05
"12586",4,"infantile",1.53638151425762e-05
"12587",5,"infantile",1.48218414655837e-05
"12588",6,"infantile",1.38603980706326e-05
"12589",7,"infantile",1.51267622678042e-05
"12590",8,"infantile",1.34956409079867e-05
"12591",9,"infantile",1.52746379910796e-05
"12592",1,"jouir",0.000499291328437057
"12593",2,"jouir",1.25050020008003e-05
"12594",3,"jouir",1.38278160347355e-05
"12595",4,"jouir",1.53638151425762e-05
"12596",5,"jouir",1.48218414655837e-05
"12597",6,"jouir",1.38603980706326e-05
"12598",7,"jouir",1.51267622678042e-05
"12599",8,"jouir",1.34956409079867e-05
"12600",9,"jouir",1.52746379910796e-05
"12601",1,"majoritaire",1.61061718850664e-05
"12602",2,"majoritaire",0.00201330532212885
"12603",3,"majoritaire",1.38278160347355e-05
"12604",4,"majoritaire",1.53638151425762e-05
"12605",5,"majoritaire",1.48218414655837e-05
"12606",6,"majoritaire",1.38603980706326e-05
"12607",7,"majoritaire",1.51267622678042e-05
"12608",8,"majoritaire",0.000148452049987854
"12609",9,"majoritaire",1.52746379910796e-05
"12610",1,"méfiance",0.00017716789073573
"12611",2,"méfiance",1.25050020008003e-05
"12612",3,"méfiance",1.38278160347355e-05
"12613",4,"méfiance",1.53638151425762e-05
"12614",5,"méfiance",1.48218414655837e-05
"12615",6,"méfiance",1.38603980706326e-05
"12616",7,"méfiance",1.51267622678042e-05
"12617",8,"méfiance",1.34956409079867e-05
"12618",9,"méfiance",1.52746379910796e-05
"12619",1,"phytosanitaire",1.61061718850664e-05
"12620",2,"phytosanitaire",1.25050020008003e-05
"12621",3,"phytosanitaire",1.38278160347355e-05
"12622",4,"phytosanitaire",1.53638151425762e-05
"12623",5,"phytosanitaire",0.0020898796466473
"12624",6,"phytosanitaire",1.38603980706326e-05
"12625",7,"phytosanitaire",1.51267622678042e-05
"12626",8,"phytosanitaire",1.34956409079867e-05
"12627",9,"phytosanitaire",1.52746379910796e-05
"12628",1,"végétarien",0.000982476484989048
"12629",2,"végétarien",1.25050020008003e-05
"12630",3,"végétarien",1.38278160347355e-05
"12631",4,"végétarien",1.53638151425762e-05
"12632",5,"végétarien",0.00016304025612142
"12633",6,"végétarien",1.38603980706326e-05
"12634",7,"végétarien",1.51267622678042e-05
"12635",8,"végétarien",1.34956409079867e-05
"12636",9,"végétarien",1.52746379910796e-05
"12637",1,"zonage",1.61061718850664e-05
"12638",2,"zonage",1.25050020008003e-05
"12639",3,"zonage",1.38278160347355e-05
"12640",4,"zonage",1.53638151425762e-05
"12641",5,"zonage",1.48218414655837e-05
"12642",6,"zonage",1.38603980706326e-05
"12643",7,"zonage",0.000166394384945846
"12644",8,"zonage",1.34956409079867e-05
"12645",9,"zonage",1.52746379910796e-05
"12646",1,"collaboratif",1.61061718850664e-05
"12647",2,"collaboratif",1.25050020008003e-05
"12648",3,"collaboratif",1.38278160347355e-05
"12649",4,"collaboratif",1.53638151425762e-05
"12650",5,"collaboratif",1.48218414655837e-05
"12651",6,"collaboratif",1.38603980706326e-05
"12652",7,"collaboratif",1.51267622678042e-05
"12653",8,"collaboratif",1.34956409079867e-05
"12654",9,"collaboratif",0.000626260157634264
"12655",1,"périr",1.61061718850664e-05
"12656",2,"périr",1.25050020008003e-05
"12657",3,"périr",1.38278160347355e-05
"12658",4,"périr",1.53638151425762e-05
"12659",5,"périr",1.48218414655837e-05
"12660",6,"périr",1.38603980706326e-05
"12661",7,"périr",0.000317662007623888
"12662",8,"périr",1.34956409079867e-05
"12663",9,"périr",1.52746379910796e-05
"12664",1,"sur",1.61061718850664e-05
"12665",2,"sur",1.25050020008003e-05
"12666",3,"sur",1.38278160347355e-05
"12667",4,"sur",1.53638151425762e-05
"12668",5,"sur",1.48218414655837e-05
"12669",6,"sur",1.38603980706326e-05
"12670",7,"sur",1.51267622678042e-05
"12671",8,"sur",0.000283408459067721
"12672",9,"sur",1.52746379910796e-05
"12673",1,"court-circuit",1.61061718850664e-05
"12674",2,"court-circuit",1.25050020008003e-05
"12675",3,"court-circuit",1.38278160347355e-05
"12676",4,"court-circuit",1.53638151425762e-05
"12677",5,"court-circuit",1.48218414655837e-05
"12678",6,"court-circuit",0.000152464378776958
"12679",7,"court-circuit",1.51267622678042e-05
"12680",8,"court-circuit",1.34956409079867e-05
"12681",9,"court-circuit",1.52746379910796e-05
"12682",1,"adulte",1.61061718850664e-05
"12683",2,"adulte",0.000262605042016807
"12684",3,"adulte",1.38278160347355e-05
"12685",4,"adulte",1.53638151425762e-05
"12686",5,"adulte",0.00016304025612142
"12687",6,"adulte",1.38603980706326e-05
"12688",7,"adulte",1.51267622678042e-05
"12689",8,"adulte",1.34956409079867e-05
"12690",9,"adulte",1.52746379910796e-05
"12691",1,"artificialisé",0.00017716789073573
"12692",2,"artificialisé",0.00126300520208083
"12693",3,"artificialisé",1.38278160347355e-05
"12694",4,"artificialisé",1.53638151425762e-05
"12695",5,"artificialisé",1.48218414655837e-05
"12696",6,"artificialisé",1.38603980706326e-05
"12697",7,"artificialisé",1.51267622678042e-05
"12698",8,"artificialisé",1.34956409079867e-05
"12699",9,"artificialisé",1.52746379910796e-05
"12700",1,"attribuable",1.61061718850664e-05
"12701",2,"attribuable",0.000137555022008804
"12702",3,"attribuable",1.38278160347355e-05
"12703",4,"attribuable",1.53638151425762e-05
"12704",5,"attribuable",1.48218414655837e-05
"12705",6,"attribuable",1.38603980706326e-05
"12706",7,"attribuable",1.51267622678042e-05
"12707",8,"attribuable",1.34956409079867e-05
"12708",9,"attribuable",1.52746379910796e-05
"12709",1,"cadmium",1.61061718850664e-05
"12710",2,"cadmium",0.000137555022008804
"12711",3,"cadmium",1.38278160347355e-05
"12712",4,"cadmium",1.53638151425762e-05
"12713",5,"cadmium",1.48218414655837e-05
"12714",6,"cadmium",1.38603980706326e-05
"12715",7,"cadmium",1.51267622678042e-05
"12716",8,"cadmium",1.34956409079867e-05
"12717",9,"cadmium",1.52746379910796e-05
"12718",1,"cancer",0.00017716789073573
"12719",2,"cancer",1.25050020008003e-05
"12720",3,"cancer",1.38278160347355e-05
"12721",4,"cancer",1.53638151425762e-05
"12722",5,"cancer",0.000904132329400605
"12723",6,"cancer",1.38603980706326e-05
"12724",7,"cancer",1.51267622678042e-05
"12725",8,"cancer",1.34956409079867e-05
"12726",9,"cancer",1.52746379910796e-05
"12727",1,"chuter",1.61061718850664e-05
"12728",2,"chuter",1.25050020008003e-05
"12729",3,"chuter",1.38278160347355e-05
"12730",4,"chuter",1.53638151425762e-05
"12731",5,"chuter",1.48218414655837e-05
"12732",6,"chuter",1.38603980706326e-05
"12733",7,"chuter",0.000166394384945846
"12734",8,"chuter",1.34956409079867e-05
"12735",9,"chuter",1.52746379910796e-05
"12736",1,"considérer",0.000338229609586394
"12737",2,"considérer",1.25050020008003e-05
"12738",3,"considérer",1.38278160347355e-05
"12739",4,"considérer",1.53638151425762e-05
"12740",5,"considérer",0.000607695500088931
"12741",6,"considérer",1.38603980706326e-05
"12742",7,"considérer",0.000620197252979972
"12743",8,"considérer",0.000148452049987854
"12744",9,"considérer",1.52746379910796e-05
"12745",1,"contaminer",1.61061718850664e-05
"12746",2,"contaminer",1.25050020008003e-05
"12747",3,"contaminer",1.38278160347355e-05
"12748",4,"contaminer",1.53638151425762e-05
"12749",5,"contaminer",1.48218414655837e-05
"12750",6,"contaminer",1.38603980706326e-05
"12751",7,"contaminer",1.51267622678042e-05
"12752",8,"contaminer",1.34956409079867e-05
"12753",9,"contaminer",0.000320767397812672
"12754",1,"danger",0.000338229609586394
"12755",2,"danger",1.25050020008003e-05
"12756",3,"danger",1.38278160347355e-05
"12757",4,"danger",1.53638151425762e-05
"12758",5,"danger",1.48218414655837e-05
"12759",6,"danger",1.38603980706326e-05
"12760",7,"danger",1.51267622678042e-05
"12761",8,"danger",1.34956409079867e-05
"12762",9,"danger",1.52746379910796e-05
"12763",1,"diabétique",1.61061718850664e-05
"12764",2,"diabétique",1.25050020008003e-05
"12765",3,"diabétique",1.38278160347355e-05
"12766",4,"diabétique",0.000169001966568338
"12767",5,"diabétique",1.48218414655837e-05
"12768",6,"diabétique",1.38603980706326e-05
"12769",7,"diabétique",1.51267622678042e-05
"12770",8,"diabétique",1.34956409079867e-05
"12771",9,"diabétique",1.52746379910796e-05
"12772",1,"endroit",0.000338229609586394
"12773",2,"endroit",1.25050020008003e-05
"12774",3,"endroit",1.38278160347355e-05
"12775",4,"endroit",1.53638151425762e-05
"12776",5,"endroit",1.48218414655837e-05
"12777",6,"endroit",1.38603980706326e-05
"12778",7,"endroit",1.51267622678042e-05
"12779",8,"endroit",1.34956409079867e-05
"12780",9,"endroit",1.52746379910796e-05
"12781",1,"espérance",1.61061718850664e-05
"12782",2,"espérance",0.00038765506202481
"12783",3,"espérance",1.38278160347355e-05
"12784",4,"espérance",1.53638151425762e-05
"12785",5,"espérance",1.48218414655837e-05
"12786",6,"espérance",1.38603980706326e-05
"12787",7,"espérance",1.51267622678042e-05
"12788",8,"espérance",1.34956409079867e-05
"12789",9,"espérance",1.52746379910796e-05
"12790",1,"ferroviaire",0.00017716789073573
"12791",2,"ferroviaire",1.25050020008003e-05
"12792",3,"ferroviaire",1.38278160347355e-05
"12793",4,"ferroviaire",1.53638151425762e-05
"12794",5,"ferroviaire",0.000311258670777258
"12795",6,"ferroviaire",0.000152464378776958
"12796",7,"ferroviaire",1.51267622678042e-05
"12797",8,"ferroviaire",1.34956409079867e-05
"12798",9,"ferroviaire",1.52746379910796e-05
"12799",1,"fertile",0.00114353820383971
"12800",2,"fertile",1.25050020008003e-05
"12801",3,"fertile",1.38278160347355e-05
"12802",4,"fertile",1.53638151425762e-05
"12803",5,"fertile",1.48218414655837e-05
"12804",6,"fertile",1.38603980706326e-05
"12805",7,"fertile",1.51267622678042e-05
"12806",8,"fertile",1.34956409079867e-05
"12807",9,"fertile",1.52746379910796e-05
"12808",1,"fille",0.00017716789073573
"12809",2,"fille",1.25050020008003e-05
"12810",3,"fille",1.38278160347355e-05
"12811",4,"fille",1.53638151425762e-05
"12812",5,"fille",1.48218414655837e-05
"12813",6,"fille",1.38603980706326e-05
"12814",7,"fille",1.51267622678042e-05
"12815",8,"fille",1.34956409079867e-05
"12816",9,"fille",1.52746379910796e-05
"12817",1,"influencer",0.000338229609586394
"12818",2,"influencer",1.25050020008003e-05
"12819",3,"influencer",1.38278160347355e-05
"12820",4,"influencer",1.53638151425762e-05
"12821",5,"influencer",1.48218414655837e-05
"12822",6,"influencer",1.38603980706326e-05
"12823",7,"influencer",1.51267622678042e-05
"12824",8,"influencer",1.34956409079867e-05
"12825",9,"influencer",1.52746379910796e-05
"12826",1,"nitrate",0.000338229609586394
"12827",2,"nitrate",0.000887855142056823
"12828",3,"nitrate",1.38278160347355e-05
"12829",4,"nitrate",1.53638151425762e-05
"12830",5,"nitrate",1.48218414655837e-05
"12831",6,"nitrate",1.38603980706326e-05
"12832",7,"nitrate",1.51267622678042e-05
"12833",8,"nitrate",1.34956409079867e-05
"12834",9,"nitrate",1.52746379910796e-05
"12835",1,"nutritionnel",0.00194884679809303
"12836",2,"nutritionnel",1.25050020008003e-05
"12837",3,"nutritionnel",1.38278160347355e-05
"12838",4,"nutritionnel",1.53638151425762e-05
"12839",5,"nutritionnel",1.48218414655837e-05
"12840",6,"nutritionnel",1.38603980706326e-05
"12841",7,"nutritionnel",1.51267622678042e-05
"12842",8,"nutritionnel",1.34956409079867e-05
"12843",9,"nutritionnel",1.52746379910796e-05
"12844",1,"parfois",1.61061718850664e-05
"12845",2,"parfois",0.00213835534213686
"12846",3,"parfois",1.38278160347355e-05
"12847",4,"parfois",0.000169001966568338
"12848",5,"parfois",1.48218414655837e-05
"12849",6,"parfois",0.000291068359483285
"12850",7,"parfois",1.51267622678042e-05
"12851",8,"parfois",1.34956409079867e-05
"12852",9,"parfois",1.52746379910796e-05
"12853",1,"perchlorate",1.61061718850664e-05
"12854",2,"perchlorate",0.000137555022008804
"12855",3,"perchlorate",1.38278160347355e-05
"12856",4,"perchlorate",1.53638151425762e-05
"12857",5,"perchlorate",1.48218414655837e-05
"12858",6,"perchlorate",1.38603980706326e-05
"12859",7,"perchlorate",1.51267622678042e-05
"12860",8,"perchlorate",1.34956409079867e-05
"12861",9,"perchlorate",1.52746379910796e-05
"12862",1,"plomb",1.61061718850664e-05
"12863",2,"plomb",1.25050020008003e-05
"12864",3,"plomb",1.38278160347355e-05
"12865",4,"plomb",1.53638151425762e-05
"12866",5,"plomb",1.48218414655837e-05
"12867",6,"plomb",0.000152464378776958
"12868",7,"plomb",1.51267622678042e-05
"12869",8,"plomb",1.34956409079867e-05
"12870",9,"plomb",1.52746379910796e-05
"12871",1,"provenir",1.61061718850664e-05
"12872",2,"provenir",1.25050020008003e-05
"12873",3,"provenir",1.38278160347355e-05
"12874",4,"provenir",0.000629916420845624
"12875",5,"provenir",1.48218414655837e-05
"12876",6,"provenir",1.38603980706326e-05
"12877",7,"provenir",1.51267622678042e-05
"12878",8,"provenir",0.000283408459067721
"12879",9,"provenir",0.000168021017901876
"12880",1,"qpv",0.000660353047287721
"12881",2,"qpv",1.25050020008003e-05
"12882",3,"qpv",1.38278160347355e-05
"12883",4,"qpv",1.53638151425762e-05
"12884",5,"qpv",1.48218414655837e-05
"12885",6,"qpv",1.38603980706326e-05
"12886",7,"qpv",1.51267622678042e-05
"12887",8,"qpv",1.34956409079867e-05
"12888",9,"qpv",1.52746379910796e-05
"12889",1,"routier",0.00130459992269038
"12890",2,"routier",1.25050020008003e-05
"12891",3,"routier",1.38278160347355e-05
"12892",4,"routier",1.53638151425762e-05
"12893",5,"routier",1.48218414655837e-05
"12894",6,"routier",1.38603980706326e-05
"12895",7,"routier",1.51267622678042e-05
"12896",8,"routier",1.34956409079867e-05
"12897",9,"routier",1.52746379910796e-05
"12898",1,"scolariser",1.61061718850664e-05
"12899",2,"scolariser",0.000137555022008804
"12900",3,"scolariser",1.38278160347355e-05
"12901",4,"scolariser",1.53638151425762e-05
"12902",5,"scolariser",1.48218414655837e-05
"12903",6,"scolariser",1.38603980706326e-05
"12904",7,"scolariser",1.51267622678042e-05
"12905",8,"scolariser",1.34956409079867e-05
"12906",9,"scolariser",1.52746379910796e-05
"12907",1,"sucré",1.61061718850664e-05
"12908",2,"sucré",0.000137555022008804
"12909",3,"sucré",0.00015210597638209
"12910",4,"sucré",1.53638151425762e-05
"12911",5,"sucré",1.48218414655837e-05
"12912",6,"sucré",1.38603980706326e-05
"12913",7,"sucré",1.51267622678042e-05
"12914",8,"sucré",1.34956409079867e-05
"12915",9,"sucré",1.52746379910796e-05
"12916",1,"sujet",1.61061718850664e-05
"12917",2,"sujet",1.25050020008003e-05
"12918",3,"sujet",0.00181144390055035
"12919",4,"sujet",1.53638151425762e-05
